Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02371,Bacteria+Firmicutes/Bacteria,"Bacteria (90.00%), Bacteria:Firmicutes (90.00%), unclassified sequences (10.00%)","Bacteria (100.00%), Bacteria:Firmicutes (63.64%)",PyrG_leader,PyrG leader,Cis-reg; leader;
RF02372,Bacteria+Proteobacteria,"Bacteria (88.89%), Bacteria:Proteobacteria (88.89%), unclassified sequences (11.11%)","Bacteria (95.65%), Bacteria:Proteobacteria (95.65%), Eukaryota (4.35%), Eukaryota:Metazoa (4.35%)",PyrC_leader,PyrC leader,Cis-reg; leader;
RF02373,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.59%), Bacteria:Proteobacteria (92.59%), unclassified sequences (7.41%)","Bacteria (93.98%), Bacteria:Proteobacteria (66.27%), Eukaryota (6.02%), Eukaryota:Metazoa (4.82%), Eukaryota:Fungi (1.20%)",PyrD_leader,PyrD leader,Cis-reg; leader;
RF02374,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",YenS,Yersinia YenS sRNA,Gene; sRNA;
RF02375,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (75.00%), Bacteria:Proteobacteria (62.50%), Eukaryota (18.75%), Eukaryota:Metazoa (18.75%), Viruses (6.25%)",Aar,Aar sRNA,Gene; sRNA;
RF02376,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (99.32%), Bacteria:Firmicutes (65.54%), Eukaryota (0.68%), Eukaryota:Viridiplantae (0.68%)",antisense_SR1,SR1 sRNA,Gene; sRNA;
RF02377,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SurA,SurA sRNA,Gene; sRNA;
RF02378,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SurC,SurC sRNA,Gene; sRNA;
RF02379,Bacteria+Firmicutes/Bacteria,"Bacteria (97.92%), Bacteria:Firmicutes (97.92%), unclassified sequences (2.08%)","Bacteria (100.00%), Bacteria:Firmicutes (89.58%)",csRNA,Cia-dependent small RNA csRNA1,Gene; sRNA;
RF02384,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",FasX,FasX small RNA,Gene; sRNA;
RF02385,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (90.00%), Bacteria:Firmicutes (90.00%), Eukaryota (10.00%), Eukaryota:Metazoa (10.00%)",sau-13,Staphylococcus sRNA sau-13,Gene; sRNA;
RF02386,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-19,Staphylococcus sRNA sau-19,Gene; sRNA;
RF02387,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-27,Staphylococcus sRNA sau-27,Gene; sRNA;
RF02388,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-30,Staphylococcus sRNA sau-30,Gene; sRNA;
RF02389,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-31,Staphylococcus sRNA sau-31,Gene; sRNA;
RF02390,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-41,Staphylococcus sRNA sau-41,Gene; sRNA;
RF02392,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-53,Staphylococcus sRNA sau-53,Gene; sRNA;
RF02393,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-59,Staphylococcus sRNA sau-59,Gene; sRNA;
RF02394,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-63,Staphylococcus sRNA sau-63,Gene; sRNA;
RF02395,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-66,Staphylococcus sRNA sau-66,Gene; sRNA;
RF02396,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-5949,Staphylococcus sRNA sau-5949,Gene; sRNA;
RF02397,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-5971,Staphylococcus sRNA sau-5971,Gene; sRNA;
RF02398,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sau-6072,Staphylococcus sRNA sau-6072,Gene; sRNA;
RF02399,Bacteria+Cyanobacteria/Bacteria,"Bacteria (94.12%), Bacteria:Cyanobacteria (94.12%), unclassified sequences (5.88%)","Bacteria (99.69%), Bacteria:Cyanobacteria (41.01%), Eukaryota (0.31%), Eukaryota:Metazoa (0.31%), Bacteria:Firmicutes (0.10%)",NsiR1,Nitrogen stress-induced RNA 1,Gene; sRNA;
RF02401,Bacteria+Proteobacteria/Bacteria,"Bacteria (94.87%), Bacteria:Proteobacteria (92.31%), unclassified sequences (5.13%)","Bacteria (90.91%), Bacteria:Proteobacteria (64.94%), Eukaryota (9.09%), Eukaryota:Metazoa (5.19%), Eukaryota:Viridiplantae (2.60%), Eukaryota:Fungi (1.30%)",ClpQY_promoter,ClpQY promoter,Cis-reg;
RF02404,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P33,Pseudomonas sRNA P33,Gene; sRNA;
RF02405,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.02%), Bacteria:Proteobacteria (62.79%), Eukaryota (6.98%), Eukaryota:Viridiplantae (4.65%), Eukaryota:Metazoa (2.33%)",P34,Pseudomonas sRNA P34,Gene; sRNA;
RF02414,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (92.86%), Bacteria:Firmicutes (85.71%), Viruses (7.14%)",rli60,Listeria sRNA rli60,Gene; sRNA;
RF02415,Bacteria+Firmicutes/Viruses,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (90.91%), Bacteria (9.09%), Bacteria:Firmicutes (9.09%)",rliG,Listeria sRNA rliG,Gene; sRNA;
RF02417,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",VR-RNA,VR-RNA,Gene; sRNA;
RF02418,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Spd-sr07,Streptococcus sRNA Spd-sr07,Gene; sRNA;
RF02419,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (82.35%)",Spd-sr37,Streptococcus sRNA Spd-sr37,Gene; sRNA;
RF02420,Bacteria+Proteobacteria/Bacteria,"Bacteria (90.91%), Bacteria:Proteobacteria (90.91%), unclassified sequences (9.09%)","Bacteria (95.24%), Bacteria:Proteobacteria (55.56%), Eukaryota (4.76%), Eukaryota:Viridiplantae (3.17%), Eukaryota:Fungi (1.59%)",Bp1_162,Burkholderia sRNA Bp1_Cand612_SIPHT,Gene; sRNA;
RF02421,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.86%), Bacteria:Proteobacteria (92.86%), unclassified sequences (7.14%)","Bacteria (97.16%), Bacteria:Proteobacteria (49.43%), Eukaryota (2.84%), Eukaryota:Viridiplantae (2.84%)",Bp1_684,Burkholderia sRNA Bp1_Cand684_SIPHT,Gene; sRNA;
RF02422,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.77%), Bacteria:Proteobacteria (56.45%), Eukaryota (3.23%), Eukaryota:Fungi (1.61%), Eukaryota:Viridiplantae (1.61%)",Bp1_738,Burkholderia sRNA Bp1_Cand738_SIPHT,Gene; sRNA;
RF02423,Bacteria+Proteobacteria/Bacteria,"Bacteria (93.33%), Bacteria:Proteobacteria (93.33%), unclassified sequences (6.67%)","Bacteria (94.03%), Bacteria:Proteobacteria (55.22%), Eukaryota (5.97%), Eukaryota:Fungi (2.99%), Eukaryota:Viridiplantae (2.99%)",Bp1_781,Burkholderia sRNA Bp1_Cand871_SIPHT,Gene; sRNA;
RF02424,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.78%), Bacteria:Proteobacteria (60.00%), Eukaryota (2.22%), Eukaryota:Viridiplantae (2.22%)",Bp2_287,Burkholderia sRNA Bp2_Cand287_SIPHT,Gene; sRNA;
RF02425,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (70.00%), Bacteria:Firmicutes (60.00%), Viruses (30.00%)",SpF01_sRNA,Streptococcus sRNA SpF01,Gene; sRNA;
RF02426,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF03_sRNA,Streptococcus sRNA SpF03,Gene; sRNA;
RF02427,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF10_sRNA,Streptococcus sRNA SpF10,Gene; sRNA;
RF02428,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF11_sRNA,Streptococcus sRNA SpF11,Gene; sRNA;
RF02429,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF14_sRNA,Streptococcus sRNA SpF14,Gene; sRNA;
RF02430,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF19_sRNA,Streptococcus sRNA SpF19,Gene; sRNA;
RF02431,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF22_sRNA,Streptococcus sRNA SpF22,Gene; sRNA;
RF02432,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (80.33%)",SpF25_sRNA,Streptococcus sRNA SpF25,Gene; sRNA;
RF02433,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (80.00%)",SpF36_sRNA,Streptococcus sRNA SpF36,Gene; sRNA;
RF02434,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (92.31%)","Bacteria (87.50%), Bacteria:Firmicutes (87.50%), Eukaryota (12.50%), Eukaryota:Metazoa (12.50%)",SpF39_sRNA,Streptococcus sRNA SpF39,Gene; sRNA;
RF02435,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (78.57%), Bacteria (21.43%), Bacteria:Firmicutes (14.29%), Bacteria:Actinobacteria (3.57%)",SpF41_sRNA,Streptococcus sRNA SpF41,Gene; sRNA;
RF02436,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF43_sRNA,Streptococcus sRNA SpF43,Gene; sRNA;
RF02437,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF44_sRNA,Streptococcus sRNA SpF44,Gene; sRNA;
RF02438,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF51_sRNA,Streptococcus sRNA SpF51,Gene; sRNA;
RF02439,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF56_sRNA,Streptococcus sRNA SpF56,Gene; sRNA;
RF02440,Bacteria+Firmicutes/Bacteria,"unclassified sequences (69.02%), Bacteria (30.98%), Bacteria:Firmicutes (30.49%)","Bacteria (100.00%), Bacteria:Firmicutes (54.66%), Bacteria:Bacteroidetes (0.85%), Bacteria:Proteobacteria (0.42%)",SpF59_sRNA,Streptococcus sRNA SpF59 (ldcC RNA),Gene; sRNA;
RF02441,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpF61_sRNA,Streptococcus sRNA SpF61,Gene; sRNA;
RF02442,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (97.83%), Bacteria:Firmicutes (58.70%), Viruses (2.17%)",SpF66_sRNA,Streptococcus sRNA SpF66,Gene; sRNA;
RF02443,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR08_sRNA,Streptococcus sRNA SpR08,Gene; sRNA;
RF02444,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR10_sRNA,Streptococcus sRNA SpR10,Gene; sRNA;
RF02445,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR14_sRNA,Streptococcus sRNA SpR14,Gene; sRNA;
RF02446,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (91.30%), Bacteria:Actinobacteria (8.70%)","Bacteria (100.00%), Bacteria:Firmicutes (77.14%), Bacteria:Actinobacteria (4.29%), Bacteria:Bacteroidetes (4.29%), Bacteria:Proteobacteria (1.43%)",SpR18_sRNA,Streptococcus sRNA SpR18,Gene; sRNA;
RF02447,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (84.21%)",SpR19_sRNA,Streptococcus sRNA SpR19,Gene; sRNA;
RF02448,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SpR20_sRNA,Streptococcus sRNA SpR20,Gene; sRNA;
RF02449,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (46.43%)",ncr1015,Bacillus sRNA ncr1015,Gene; sRNA;
RF02450,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",ncr1175,Bacillus sRNA ncr1175,Gene; sRNA;
RF02451,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",ncr1241,Bacillus sRNA ncr1241,Gene; sRNA;
RF02452,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (96.55%)","Bacteria (100.00%), Bacteria:Firmicutes (54.41%)",ncr1575,Bacillus sRNA ncr1575,Gene; sRNA;
RF02453,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",ncr952,Bacillus sRNA ncr952,Gene; sRNA;
RF02454,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (66.67%), Bacteria:Firmicutes (66.67%), Eukaryota (33.33%), Eukaryota:Fungi (33.33%)",ncr982,Bacillus sRNA ncr982,Gene; sRNA;
RF02463,Bacteria+Actinobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (98.75%), Bacteria:Actinobacteria (80.00%), Eukaryota (1.25%), Eukaryota:Metazoa (1.25%)",Ms_AS-1,Mycobacterium sRNA Ms_AS-1,Gene; sRNA;
RF02464,Bacteria+Actinobacteria/Bacteria,"Bacteria (77.78%), Bacteria:Actinobacteria (77.78%), unclassified sequences (22.22%)","Bacteria (100.00%), Bacteria:Actinobacteria (67.62%)",Ms_AS-4,Actinobacteria sRNA Ms_AS-4,Gene; sRNA;
RF02465,Bacteria+Actinobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (83.61%)",Ms_AS-5,Mycobacterium sRNA Ms_AS-5,Gene; sRNA;
RF02466,Bacteria+Actinobacteria/Bacteria,"Bacteria (80.00%), Bacteria:Actinobacteria (80.00%), unclassified sequences (20.00%)","Bacteria (99.00%), Bacteria:Actinobacteria (89.00%), Viruses (1.00%)",Ms_AS-8,Actinobacteria sRNA Ms_AS-8,Gene; sRNA;
RF02467,Bacteria+Actinobacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (92.59%)",Ms_IGR-2,Mycobacterium sRNA Ms_IGR-2,Gene; sRNA;
RF02468,Bacteria+Actinobacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)",Ms_IGR-4,Mycobacterium sRNA Ms_IGR-4,Gene; sRNA;
RF02469,Bacteria+Actinobacteria/Bacteria,"Bacteria (92.86%), Bacteria:Actinobacteria (92.86%), unclassified sequences (7.14%)","Bacteria (95.10%), Bacteria:Actinobacteria (53.94%), Eukaryota (4.90%), Eukaryota:Metazoa (4.90%)",Ms_IGR-7,Actinobacteria sRNA Ms_IGR-7,Gene; sRNA;
RF02470,Bacteria+Actinobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (88.89%)",Ms_IGR-8,Mycobacterium sRNA Ms_IGR-8,Gene; sRNA;
RF02471,Bacteria+Actinobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (99.75%), Bacteria:Actinobacteria (57.94%), Eukaryota (0.25%), Eukaryota:Fungi (0.08%), Eukaryota:Viridiplantae (0.08%), Eukaryota:Metazoa (0.08%)",Ms_IGR-5,Actinobacteria sRNA Ms_IGR-5,Gene; sRNA;
RF02495,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (97.06%), Bacteria:Firmicutes (2.94%)","Bacteria (94.44%), Bacteria:Proteobacteria (88.89%), Eukaryota (5.56%), Bacteria:Firmicutes (5.56%), Eukaryota:Metazoa (5.56%)",ohsC_RNA,Oppression of Hydrophobic ORF by sRNA,Gene; antitoxin;
RF02496,Bacteria+Proteobacteria/Bacteria,"Bacteria (87.88%), Bacteria:Proteobacteria (87.88%), unclassified sequences (12.12%)","Bacteria (99.04%), Bacteria:Proteobacteria (44.02%), Eukaryota (0.96%), Eukaryota:Fungi (0.48%), Eukaryota:Viridiplantae (0.48%)",Atu_At1,Rhizobiales sRNA Atu_At1,Gene; sRNA;
RF02497,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (33.33%)",Atu_C10,Rhizobiales sRNA Atu_C10,Gene; sRNA;
RF02498,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Atu_C3,Rhizobiales sRNA Atu_C3,Gene; sRNA;
RF02499,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Atu_C4,Rhizobiales sRNA Atu_C4,Gene; sRNA;
RF02500,Bacteria+Proteobacteria/Bacteria,"Bacteria (87.50%), Bacteria:Proteobacteria (87.50%), unclassified sequences (12.50%)","Bacteria (98.73%), Bacteria:Proteobacteria (50.32%), Eukaryota (1.27%), Eukaryota:Viridiplantae (0.32%), Eukaryota:Metazoa (0.32%), Eukaryota:Alveolata (0.32%)",Atu_C6,EcpR1,Gene; sRNA;
RF02501,Bacteria+Proteobacteria/Bacteria,"Bacteria (66.67%), Bacteria:Proteobacteria (66.67%), unclassified sequences (33.33%)","Bacteria (100.00%), Bacteria:Proteobacteria (49.12%)",Atu_C7,Rhizobiales sRNA Atu_C7,Gene; sRNA;
RF02502,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.59%), Bacteria:Proteobacteria (92.59%), unclassified sequences (7.41%)","Bacteria (98.35%), Bacteria:Proteobacteria (48.76%), Eukaryota (1.65%), Eukaryota:Alveolata (1.24%), Eukaryota:Metazoa (0.41%)",Atu_C8,Rhizobiales sRNA Atu_C8,Gene; sRNA;
RF02503,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.85%), Bacteria:Proteobacteria (53.76%), Eukaryota (2.15%), Eukaryota:Metazoa (2.15%)",Atu_C9,Rhizobiales sRNA Atu_C9,Gene; sRNA;
RF02504,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (57.14%)",Atu_L1,Rhizobiales sRNA Atu_L1,Gene; sRNA;
RF02505,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Atu_L6,Rhizobiales sRNA Atu_L6,Gene; sRNA;
RF02506,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (53.06%)",Atu_Ti1,Rhizobiales sRNA Atu_Ti1,Gene; sRNA;
RF02507,Mixed/Bacteria,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), Other (25.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (75.00%)",Atu_Ti3,Rhizobiales sRNA Atu_Ti3,Gene; sRNA;
RF02508,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (33.33%)",Atu_Ti4,Rhizobiales sRNA Atu_Ti4,Gene; sRNA;
RF02509,Mixed,"Archaea (69.57%), Archaea:Euryarchaeota (69.57%), unclassified sequences (21.74%), Bacteria (8.70%), Bacteria:Firmicutes (8.70%)","Bacteria (53.62%), Archaea (46.38%), Archaea:Euryarchaeota (42.03%), Bacteria:Proteobacteria (23.19%), Bacteria:Firmicutes (18.84%)",PYLIS_2,Pyrrolysine insertion sequence mtbB,Cis-reg;
RF02510,Mixed/Bacteria,"Archaea (43.48%), Bacteria (43.48%), Archaea:Euryarchaeota (43.48%), Bacteria:Firmicutes (39.13%), unclassified sequences (13.04%), Bacteria:Proteobacteria (4.35%)","Bacteria (92.54%), Bacteria:Proteobacteria (45.22%), Bacteria:Firmicutes (11.19%), Archaea (6.06%), Archaea:Euryarchaeota (5.59%), Eukaryota (1.40%), Eukaryota:Metazoa (0.70%), Eukaryota:Alveolata (0.70%)",PYLIS_3,Pyrrolysine insertion sequence mttB,Cis-reg;
RF02514,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (92.31%), Bacteria:Cyanobacteria (7.69%)","Bacteria (71.58%), Eukaryota (27.72%), Eukaryota:Fungi (21.21%), Bacteria:Proteobacteria (20.30%), Bacteria:Actinobacteria (11.43%), Eukaryota:Viridiplantae (4.11%), Bacteria:Firmicutes (3.91%), Bacteria:Cyanobacteria (1.97%), Bacteria:Bacteroidetes (1.31%), Eukaryota:Metazoa (0.81%), Archaea (0.69%), Eukaryota:Stramenopiles (0.54%), Archaea:Euryarchaeota (0.48%), Eukaryota:Alveolata (0.10%), Archaea:Crenarchaeota (0.06%), Archaea:Thaumarchaeota (0.04%), Viruses (0.02%), Eukaryota:Amoebozoa (0.02%)",5_ureB_sRNA,5' ureB small RNA,Gene; sRNA;
RF02515,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,AfaR,AfaR small RNA,Gene; sRNA;
RF02519,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",ToxI,ToxI antitoxin,Gene; antitoxin;
RF02523,Bacteria+Proteobacteria/Bacteria,"Bacteria (81.25%), Bacteria:Proteobacteria (81.25%), unclassified sequences (18.75%)","Bacteria (91.38%), Bacteria:Proteobacteria (60.34%), Eukaryota (8.62%), Eukaryota:Metazoa (6.90%), Eukaryota:Viridiplantae (1.72%)",ROSE_3,Repression of heat shock gene expression (ROSE) element,Cis-reg; thermoregulator;
RF02524,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",sagA,Streptococcus sRNA sagA,Gene; sRNA;
RF02525,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC30,Streptococcus sRNA SSRC30,Gene; sRNA;
RF02526,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC34_1,Streptococcus sRNA SSRC34,Gene; sRNA;
RF02527,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC38,Streptococcus sRNA SSRC38,Gene; sRNA;
RF02528,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC41,Streptococcus sRNA SSRC41,Gene; sRNA;
RF02529,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SSRC8_1,Streptococcus sRNA SSRC8,Gene; sRNA;
